Class , z , b , c , H , Mem , Runs , Th , FP% , MinB , MaxB , AvgB , MinL , MaxL , AvgL , MinTime , MaxTime , AvgTime , MinHops , MaxHops , AvgHops ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  58  ,  58  ,  58.0  ,  1.8253968254  ,  2.73015873016  ,  2.27869619048  ,  115  ,  172  ,  143.55786  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  59  ,  59  ,  59.0  ,  1.8125  ,  2.71875  ,  2.26702375  ,  116  ,  174  ,  145.08952  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  60  ,  60  ,  60.0  ,  1.8  ,  2.70769230769  ,  2.25328307692  ,  117  ,  176  ,  146.4634  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  61  ,  61  ,  61.0  ,  1.78787878788  ,  2.69696969697  ,  2.24174818182  ,  118  ,  178  ,  147.95538  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  62  ,  62  ,  62.0  ,  1.77611940299  ,  2.68656716418  ,  2.2308141791  ,  119  ,  180  ,  149.46455  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  63  ,  63  ,  63.0  ,  1.76470588235  ,  2.67647058824  ,  2.22157544118  ,  120  ,  182  ,  151.06713  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  64  ,  64  ,  64.0  ,  1.75362318841  ,  2.66666666667  ,  2.21010782609  ,  121  ,  184  ,  152.49744  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  65  ,  65  ,  65.0  ,  1.74285714286  ,  2.65714285714  ,  2.200486  ,  122  ,  186  ,  154.03402  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  66  ,  66  ,  66.0  ,  1.7323943662  ,  2.64788732394  ,  2.19169253521  ,  123  ,  188  ,  155.61017  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  67  ,  67  ,  67.0  ,  1.72222222222  ,  2.63888888889  ,  2.18052722222  ,  124  ,  190  ,  156.99796  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  68  ,  68  ,  68.0  ,  1.71232876712  ,  2.6301369863  ,  2.17140452055  ,  125  ,  192  ,  158.51253  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  69  ,  69  ,  69.0  ,  1.7027027027  ,  2.62162162162  ,  2.16208905405  ,  126  ,  194  ,  159.99459  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  70  ,  70  ,  70.0  ,  1.69333333333  ,  2.61333333333  ,  2.15403866667  ,  127  ,  196  ,  161.5529  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  71  ,  71  ,  71.0  ,  1.68421052632  ,  2.60526315789  ,  2.14594118421  ,  128  ,  198  ,  163.09153  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  72  ,  72  ,  72.0  ,  1.67532467532  ,  2.5974025974  ,  2.13406285714  ,  129  ,  200  ,  164.32284  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  73  ,  73  ,  73.0  ,  1.66666666667  ,  2.58974358974  ,  2.12887974359  ,  130  ,  202  ,  166.05262  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  74  ,  74  ,  74.0  ,  1.6582278481  ,  2.58227848101  ,  2.12028113924  ,  131  ,  204  ,  167.50221  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  75  ,  75  ,  75.0  ,  1.65  ,  2.575  ,  2.112595375  ,  132  ,  206  ,  169.00763  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  76  ,  76  ,  76.0  ,  1.64197530864  ,  2.56790123457  ,  2.10603901235  ,  133  ,  208  ,  170.58916  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  77  ,  77  ,  77.0  ,  1.63414634146  ,  2.56097560976  ,  2.09636853659  ,  134  ,  210  ,  171.90222  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  78  ,  78  ,  78.0  ,  1.6265060241  ,  2.55421686747  ,  2.0901826506  ,  135  ,  212  ,  173.48516  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  79  ,  79  ,  79.0  ,  1.61904761905  ,  2.54761904762  ,  2.08326297619  ,  136  ,  214  ,  174.99409  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  80  ,  80  ,  80.0  ,  1.61176470588  ,  2.54117647059  ,  2.07632058824  ,  137  ,  216  ,  176.48725  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  81  ,  81  ,  81.0  ,  1.60465116279  ,  2.53488372093  ,  2.06955732558  ,  138  ,  218  ,  177.98193  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  82  ,  82  ,  82.0  ,  1.59770114943  ,  2.52873563218  ,  2.06394218391  ,  139  ,  220  ,  179.56297  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  83  ,  83  ,  83.0  ,  1.59090909091  ,  2.52272727273  ,  2.05730170455  ,  140  ,  222  ,  181.04255  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  84  ,  84  ,  84.0  ,  1.58426966292  ,  2.51685393258  ,  2.04935146067  ,  141  ,  224  ,  182.39228  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  85  ,  85  ,  85.0  ,  1.57777777778  ,  2.51111111111  ,  2.04435044444  ,  142  ,  226  ,  183.99154  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  86  ,  86  ,  86.0  ,  1.57142857143  ,  2.50549450549  ,  2.03913714286  ,  143  ,  228  ,  185.56148  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  87  ,  87  ,  87.0  ,  1.5652173913  ,  2.5  ,  2.03156641304  ,  144  ,  230  ,  186.90411  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  88  ,  88  ,  88.0  ,  1.55913978495  ,  2.49462365591  ,  2.02703462366  ,  145  ,  232  ,  188.51422  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  89  ,  89  ,  89.0  ,  1.55319148936  ,  2.48936170213  ,  2.02229808511  ,  146  ,  234  ,  190.09602  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  90  ,  90  ,  90.0  ,  1.54736842105  ,  2.48421052632  ,  2.01664084211  ,  147  ,  236  ,  191.58088  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  91  ,  91  ,  91.0  ,  1.54166666667  ,  2.47916666667  ,  2.01143729167  ,  148  ,  238  ,  193.09798  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  92  ,  92  ,  92.0  ,  1.53608247423  ,  2.47422680412  ,  2.00420360825  ,  149  ,  240  ,  194.40775  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  93  ,  93  ,  93.0  ,  1.5306122449  ,  2.4693877551  ,  2.00028265306  ,  150  ,  242  ,  196.0277  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  94  ,  94  ,  94.0  ,  1.52525252525  ,  2.46464646465  ,  1.99399020202  ,  151  ,  244  ,  197.40503  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  95  ,  95  ,  95.0  ,  1.52  ,  2.46  ,  1.9904827  ,  152  ,  246  ,  199.04827  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  96  ,  96  ,  96.0  ,  1.51485148515  ,  2.45544554455  ,  1.98673811881  ,  153  ,  248  ,  200.66055  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  97  ,  97  ,  97.0  ,  1.50980392157  ,  2.45098039216  ,  1.97905117647  ,  154  ,  250  ,  201.86322  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  98  ,  98  ,  98.0  ,  1.50485436893  ,  2.44660194175  ,  1.97627796116  ,  155  ,  252  ,  203.55663  ,
PacketMinSketch ,  32 ,  7 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  99  ,  99  ,  99.0  ,  1.5  ,  2.44230769231  ,  1.97040355769  ,  156  ,  254  ,  204.92197  ,

PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  3  ,  3  ,  3.0  ,  1.0  ,  1.75  ,  1.46378625  ,  8  ,  14  ,  11.71029  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  4  ,  4  ,  4.0  ,  1.0  ,  1.77777777778  ,  1.55473888889  ,  9  ,  16  ,  13.99265  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  5  ,  5  ,  5.0  ,  1.4  ,  1.8  ,  1.599736  ,  14  ,  18  ,  15.99736  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  6  ,  6  ,  6.0  ,  1.36363636364  ,  1.81818181818  ,  1.59228545455  ,  15  ,  20  ,  17.51514  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  7  ,  7  ,  7.0  ,  1.33333333333  ,  1.83333333333  ,  1.58342666667  ,  16  ,  22  ,  19.00112  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  8  ,  8  ,  8.0  ,  1.30769230769  ,  1.84615384615  ,  1.57743769231  ,  17  ,  24  ,  20.50669  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  9  ,  9  ,  9.0  ,  1.28571428571  ,  1.85714285714  ,  1.57186857143  ,  18  ,  26  ,  22.00616  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  10  ,  10  ,  10.0  ,  1.26666666667  ,  1.86666666667  ,  1.56658266667  ,  19  ,  28  ,  23.49874  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  11  ,  11  ,  11.0  ,  1.25  ,  1.875  ,  1.5625725  ,  20  ,  30  ,  25.00116  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  12  ,  12  ,  12.0  ,  1.23529411765  ,  1.88235294118  ,  1.55944294118  ,  21  ,  32  ,  26.51053  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  13  ,  13  ,  13.0  ,  1.22222222222  ,  1.88888888889  ,  1.55521  ,  22  ,  34  ,  27.99378  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  14  ,  14  ,  14.0  ,  1.21052631579  ,  1.89473684211  ,  1.55355789474  ,  23  ,  36  ,  29.5176  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  15  ,  15  ,  15.0  ,  1.2  ,  1.9  ,  1.5502115  ,  24  ,  38  ,  31.00423  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  16  ,  16  ,  16.0  ,  1.19047619048  ,  1.90476190476  ,  1.54745571429  ,  25  ,  40  ,  32.49657  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  17  ,  17  ,  17.0  ,  1.18181818182  ,  1.90909090909  ,  1.54534636364  ,  26  ,  42  ,  33.99762  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  18  ,  18  ,  18.0  ,  1.17391304348  ,  1.91304347826  ,  1.54282782609  ,  27  ,  44  ,  35.48504  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  19  ,  19  ,  19.0  ,  1.16666666667  ,  1.91666666667  ,  1.54213625  ,  28  ,  46  ,  37.01127  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  20  ,  20  ,  20.0  ,  1.16  ,  1.92  ,  1.5393972  ,  29  ,  48  ,  38.48493  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  21  ,  21  ,  21.0  ,  1.15384615385  ,  1.92307692308  ,  1.53792615385  ,  30  ,  50  ,  39.98608  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  22  ,  22  ,  22.0  ,  1.14814814815  ,  1.92592592593  ,  1.53654851852  ,  31  ,  52  ,  41.48681  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  23  ,  23  ,  23.0  ,  1.14285714286  ,  1.92857142857  ,  1.5367575  ,  32  ,  54  ,  43.02921  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  24  ,  24  ,  24.0  ,  1.13793103448  ,  1.93103448276  ,  1.53466  ,  33  ,  56  ,  44.50514  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  25  ,  25  ,  25.0  ,  1.13333333333  ,  1.93333333333  ,  1.53279566667  ,  34  ,  58  ,  45.98387  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  26  ,  26  ,  26.0  ,  1.12903225806  ,  1.93548387097  ,  1.53210677419  ,  35  ,  60  ,  47.49531  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  27  ,  27  ,  27.0  ,  1.125  ,  1.9375  ,  1.5305065625  ,  36  ,  62  ,  48.97621  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  28  ,  28  ,  28.0  ,  1.12121212121  ,  1.93939393939  ,  1.53154848485  ,  37  ,  64  ,  50.5411  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  29  ,  29  ,  29.0  ,  1.11764705882  ,  1.94117647059  ,  1.52996  ,  38  ,  66  ,  52.01864  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  30  ,  30  ,  30.0  ,  1.11428571429  ,  1.94285714286  ,  1.52845285714  ,  39  ,  68  ,  53.49585  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  31  ,  31  ,  31.0  ,  1.11111111111  ,  1.94444444444  ,  1.528  ,  40  ,  70  ,  55.008  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  32  ,  32  ,  32.0  ,  1.10810810811  ,  1.94594594595  ,  1.52815378378  ,  41  ,  72  ,  56.54169  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  33  ,  33  ,  33.0  ,  1.10526315789  ,  2.81578947368  ,  1.55195342105  ,  42  ,  107  ,  58.97423  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  34  ,  34  ,  34.0  ,  1.10256410256  ,  2.82051282051  ,  1.60288051282  ,  43  ,  110  ,  62.51234  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  35  ,  35  ,  35.0  ,  1.1  ,  2.825  ,  1.651385  ,  44  ,  113  ,  66.0554  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  36  ,  36  ,  36.0  ,  1.09756097561  ,  2.82926829268  ,  1.69498097561  ,  45  ,  116  ,  69.49422  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  37  ,  37  ,  37.0  ,  1.09523809524  ,  2.83333333333  ,  1.73520047619  ,  46  ,  119  ,  72.87842  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  38  ,  38  ,  38.0  ,  1.09302325581  ,  2.83720930233  ,  1.77814651163  ,  47  ,  122  ,  76.4603  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  39  ,  39  ,  39.0  ,  1.09090909091  ,  2.84090909091  ,  1.8194675  ,  48  ,  125  ,  80.05657  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  40  ,  40  ,  40.0  ,  1.08888888889  ,  2.84444444444  ,  1.85612444444  ,  49  ,  128  ,  83.5256  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  41  ,  41  ,  41.0  ,  1.08695652174  ,  2.84782608696  ,  1.88913978261  ,  50  ,  131  ,  86.90043  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  42  ,  42  ,  42.0  ,  1.08510638298  ,  2.85106382979  ,  1.9245893617  ,  51  ,  134  ,  90.4557  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  43  ,  43  ,  43.0  ,  1.08333333333  ,  2.85416666667  ,  1.962245625  ,  52  ,  137  ,  94.18779  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  44  ,  44  ,  44.0  ,  1.08163265306  ,  2.85714285714  ,  1.99103795918  ,  53  ,  140  ,  97.56086  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  45  ,  45  ,  45.0  ,  1.08  ,  2.86  ,  2.0194346  ,  54  ,  143  ,  100.97173  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  46  ,  46  ,  46.0  ,  1.07843137255  ,  2.86274509804  ,  2.0494127451  ,  55  ,  146  ,  104.52005  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  47  ,  47  ,  47.0  ,  1.07692307692  ,  2.86538461538  ,  2.07705230769  ,  56  ,  149  ,  108.00672  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  48  ,  48  ,  48.0  ,  1.07547169811  ,  2.8679245283  ,  2.10356698113  ,  57  ,  152  ,  111.48905  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  49  ,  49  ,  49.0  ,  1.07407407407  ,  2.87037037037  ,  2.12901611111  ,  58  ,  155  ,  114.96687  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  50  ,  50  ,  50.0  ,  1.07272727273  ,  2.87272727273  ,  2.156032  ,  59  ,  158  ,  118.58176  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  51  ,  51  ,  51.0  ,  1.07142857143  ,  2.875  ,  2.18102  ,  60  ,  161  ,  122.13712  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  52  ,  52  ,  52.0  ,  1.0701754386  ,  2.87719298246  ,  2.20192964912  ,  61  ,  164  ,  125.50999  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  53  ,  53  ,  53.0  ,  1.06896551724  ,  2.87931034483  ,  2.22338896552  ,  62  ,  167  ,  128.95656  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  54  ,  54  ,  54.0  ,  1.06779661017  ,  2.8813559322  ,  2.2465920339  ,  63  ,  170  ,  132.54893  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  55  ,  55  ,  55.0  ,  1.06666666667  ,  2.88333333333  ,  2.26703416667  ,  64  ,  173  ,  136.02205  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  56  ,  56  ,  56.0  ,  1.06557377049  ,  2.88524590164  ,  2.28714786885  ,  65  ,  176  ,  139.51602  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  57  ,  57  ,  57.0  ,  1.06451612903  ,  2.88709677419  ,  2.3051216129  ,  66  ,  179  ,  142.91754  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  58  ,  58  ,  58.0  ,  1.06349206349  ,  2.88888888889  ,  2.3242215873  ,  67  ,  182  ,  146.42596  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  59  ,  59  ,  59.0  ,  1.0625  ,  2.890625  ,  2.3436315625  ,  68  ,  185  ,  149.99242  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  60  ,  60  ,  60.0  ,  1.06153846154  ,  2.89230769231  ,  2.36327692308  ,  69  ,  188  ,  153.613  ,
PacketMinSketch ,  32 ,  8 ,  1 ,  1 ,  32.0  ,  100000 ,  1 ,  0.0  ,  5  ,  5  ,  5.0  ,  61  ,  61  ,  61.0  ,  1.06060606061  ,  2.89393939394  ,  2.37910909091  ,  70  ,  191  ,  157.0212  ,
